Handle,Title,Tags,Published,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Taxable,Variant Barcode,Cost per item,Status,Photo,Info,Detail,Expiration_date (product.metafields.custom.expiration_date),Stock Status CR (product.metafields.custom.stock_cr),Stock Status NB (product.metafields.custom.stock_nb),Stock Status IN (product.metafields.custom.stock_in),Stock Status BR (product.metafields.custom.stock_br),Wholesaler,
요미 요구르트 멀티(YUM Yoghurt 63ml*5),요미 요구르트 멀티(YUM Yoghurt 63ml*5),Yoghurts,TRUE,87703081185,315,shopify,83,deny,manual,2.80,2.80,TRUE,"=""87703081185""",1.38,active,O,O,,-,In stock,In stock,In stock,In stock,KS,
용인 건취나물 100g(YI Dried Aster Leaves 100g),용인 건취나물 100g(YI Dried Aster Leaves 100g),Dried,True,8804005000223,100,shopify,0,deny,manual,16.90,16.90,True,"=""8804005000223""",11.88,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
용인 건표고버섯 100g(YI Dried Shiitake Mushroom 100g),용인 건표고버섯 100g(YI Dried Shiitake Mushroom 100g),Dried,True,8804005000032,100,shopify,28,deny,manual,21.90,21.90,True,"=""8804005000032""",15.38,active,O,O,,-,4 Left,6 Left,In stock,8 Left,CFC,
용인 목이버섯 60g-1(YI Dried Tree Ear Mushroom 60g-1),용인 목이버섯 60g-1(YI Dried Tree Ear Mushroom 60g-1),Dried,True,8804005000070,60,shopify,3,deny,manual,8.90,8.90,True,"=""8804005000070""",6.25,active,O,O,,-,Out of stock,3 Left,Out of stock,Out of stock,CFC,
용인 무말랭이 200g(YI Dried Radish 200g),용인 무말랭이 200g(YI Dried Radish 200g),"Dried, Special",True,8804005000100,200,shopify,5,deny,manual,10.32,12.90,True,"=""8804005000100""",9.19,active,O,O,,Expiration date: 30/09/2025,3 Left,1 Left,Out of stock,1 Left,CFC,
용인 썰은 표고버섯 70g(YI Dried Shiitake Mushroom(Slice) 70g),용인 썰은 표고버섯 70g(YI Dried Shiitake Mushroom(Slice) 70g),Dried,True,8804005000148,70,shopify,29,deny,manual,15.90,15.90,True,"=""8804005000148""",11.25,active,O,O,,-,5 Left,9 Left,5 Left,In stock,CFC,
용인 토란줄기 100g(YI Dried Taro Stem 100g),용인 토란줄기 100g(YI Dried Taro Stem 100g),"Dried, Special",True,8804005000155,100,shopify,6,deny,manual,7.95,15.90,True,"=""8804005000155""",11.12,active,O,O,,Expiration date: 31/08/2025,3 Left,1 Left,2 Left,Out of stock,CFC,
우리술 톡쏘는 쌀막걸리 750ml(WR Rice Wine 750ml),우리술 톡쏘는 쌀막걸리 750ml(WR Rice Wine 750ml),"Liquor, Special",TRUE,8809056361934,750,shopify,25,deny,manual,8.50,9.90,TRUE,"=""8809056361934""",4.68,active,O,O,,-,In stock,Out of stock,6 Left,Out of stock,유성,
우리술 톡쏘는 알밤동동 750ml(WS Rice Wine Chestnut 750ml),우리술 톡쏘는 알밤동동 750ml(WS Rice Wine Chestnut 750ml),"Liquor, Special",True,8809056362702,750,shopify,25,deny,manual,8.99,10.90,True,"=""8809056362702""",5.78,active,O,O,,-,In stock,Out of stock,1 Left,Out of stock,유성,
우리식품 참소스 300g(WooRiFood Cham Sauce 300g),우리식품 참소스 300g(WooRiFood Cham Sauce 300g),"Sauces, BBQ",True,8809322941198,300,shopify,0,deny,manual,6.30,6.30,True,"=""8809322941198""",2.99,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
우성 궁중팬 22cm(WS Frypan(Deep) 22cm),우성 궁중팬 22cm(WS Frypan(Deep) 22cm),Kitchen and Dining,True,8809183771385,500,shopify,3,deny,manual,23.50,23.50,True,"=""8809183771385""",14.50,active,O,O,,-,1 Left,Out of stock,1 Left,1 Left,CFC,
우성 궁중팬 24cm(WS Frypan(Deep) 24cm),우성 궁중팬 24cm(WS Frypan(Deep) 24cm),Kitchen and Dining,True,8809183771293,500,shopify,5,deny,manual,28.80,28.80,True,"=""8809183771293""",17.00,active,O,O,,-,1 Left,2 Left,2 Left,Out of stock,CFC,
우성 궁중팬 26cm(WS Frypan(Deep) 26cm),우성 궁중팬 26cm(WS Frypan(Deep) 26cm),Kitchen and Dining,True,8809183771255,500,shopify,9,deny,manual,31.50,31.50,True,"=""8809183771255""",19.00,active,O,O,,-,3 Left,2 Left,2 Left,2 Left,CFC,
우성 궁중팬 28cm(WS Frypan(Deep) 28cm),우성 궁중팬 28cm(WS Frypan(Deep) 28cm),Kitchen and Dining,True,8809183771262,500,shopify,2,deny,manual,38.30,38.30,True,"=""8809183771262""",23.00,active,O,O,,-,1 Left,1 Left,Out of stock,Out of stock,CFC,
우성 궁중팬 32cm(WS Frypan(Deep) 32cm),우성 궁중팬 32cm(WS Frypan(Deep) 32cm),Kitchen and Dining,True,8809183771286,500,shopify,7,deny,manual,42.50,42.50,True,"=""8809183771286""",26.50,active,O,O,,-,2 Left,2 Left,2 Left,1 Left,CFC,
우신 아이스컵 185G(WS Ice Cube Cup 185G),우신 아이스컵 185G(WS Ice Cube Cup 185G),"Frozen Foods, Cafe, Cold",True,8801308442026,185,shopify,284,deny,manual,2.99,2.99,True,"=""8801308442026""",1.67,active,O,O,O,-,In stock,In stock,In stock,In stock,CFC,
웅진 아침햇살 1.5L(WJ Morning Rice 1.5L),웅진 아침햇살 1.5L(WJ Morning Rice 1.5L),Juices,True,8801382123446,1500,shopify,0,deny,manual,7.50,7.50,True,"=""8801382123446""",5.24,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
웅진 자연은 감귤1.5L(WJ Mandarin Juice 1.5L),웅진 자연은 감귤 1.5L(WJ Mandarin Juice 1.5L),Juices,True,8801382127963,1500,shopify,1,deny,manual,8.50,8.50,True,"=""8801382127963""",5.5,active,O,O,,-,Out of stock,Out of stock,1 Left,Out of stock,KS,
웅진 자연은 블루베리 1.5L(WJ Blueberry Juice 1.5L),웅진 자연은 블루베리 1.5L(WJ Blueberry Juice 1.5L),Juices,True,8801382139478,1500,shopify,0,deny,manual,9.50,9.50,True,"=""8801382139478""",6.00,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
웅진 자연은 석류 1.5L(WJ Pomegranate Juice 1.5L),웅진 자연은 석류 1.5L(WJ Pomegranate Juice 1.5L),Juices,True,8801382131014,1500,shopify,0,deny,manual,9.50,9.50,True,"=""8801382131014""",6.00,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
웅진 캐치티니핑 딸기맛 200ML(WJ CATCH TINIFING STRAWBERRY),웅진 캐치티니핑 딸기맛 200ML(WJ CATCH TINIFING STRAWBERRY),Juices,TRUE,8801382150497,200,shopify,0,deny,manual,2.50,2.50,TRUE,"=""8801382150497""",1.79,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
웅진 캐치티니핑 복숭아맛 200ML(WJ CATCH TINIFING PEACH),웅진 캐치티니핑 복숭아맛 200ML(WJ CATCH TINIFING PEACH),"Juices, Kids",True,8801382150510,200,shopify,0,deny,manual,2.50,2.50,True,"=""8801382150510""",1.79,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
웅진 캐치티니핑 사과맛 200ML(WJ CATCH TINIFING APPLE),웅진 캐치티니핑 사과맛 200ML(WJ CATCH TINIFING APPLE),"Juices, Kids",True,8801382150503,200,shopify,0,deny,manual,2.50,2.50,True,"=""8801382150503""",1.7,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KF,
월매 막걸리 750ml(JS Walmae Rice Wine 750ml),월매 막걸리 750ml(JS Walmae Rice Wine 750ml),"Liquor, Special",True,8809288981177,750,shopify,40,deny,manual,8.50,9.90,True,"=""8809288981177""",4.68,active,O,O,,Expiration date: 13/12/2025,In stock,Out of stock,In stock,Out of stock,유성,
월매 복숭아 막걸리 750ml(JS Walmae Peach Rice Wine 750ml),월매 복숭아 막걸리 750ml(JS Walmae Peach Rice Wine 750ml),Liquor,True,8809288980040,750,shopify,0,deny,manual,10.90,10.90,True,"=""8809288980040""",5.78,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,유성,
유동 뚝배기 번데기탕 280g(YD Pupa Soup(Savoury) 280g),유동 뚝배기 번데기탕 280g(YD Pupa Soup(Savoury) 280g),"Canned Foods, Anju",True,8801063310097,280,shopify,19,deny,manual,6.50,6.50,True,"=""8801063310097""",0.00,active,O,O,,-,9 Left,3 Left,4 Left,3 Left,,
유동 번데기 130g(*YD Canned Silkworm Pupa 130g),유동 번데기 130g(*YD Canned Silkworm Pupa 130g),"Canned Foods, Anju",TRUE,8801063310608,130,shopify,19,deny,manual,5.30,5.30,TRUE,"=""8801063310608""",2.16,active,O,O,,-,In stock,4 Left,5 Left,Out of stock,KS,
유동 순살 왕꼬막 280G(YD KOREAN BIG COCKLES 280G),유동 순살 왕꼬막 280G(YD KOREAN BIG COCKLES 280G),Canned Foods,True,8801063310127,280,shopify,2,deny,manual,17.50,17.50,True,"=""8801063310127""",0.00,active,O,O,,-,Out of stock,1 Left,1 Left,Out of stock,,
이노엔 컨디션 100ml(I.N Condition Drinks 100ml),이노엔 컨디션 100ml(I.N Condition Drinks 100ml)[SINGLE],"Energy Drinks, Health and Personal Care",True,8801007071046,100,shopify,0,deny,manual,5.99,5.99,True,"=""8801007071046""",3.66,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
이노엔 컨디션 100ml*10(I.N Condition Drinks BOX)[MULTI],이노엔 컨디션 100ml*10(I.N Condition Drinks BOX)[MULTI],"Energy Drinks, Health and Personal Care",TRUE,8801007070179,1000,shopify,0,deny,manual,53.50,53.50,TRUE,"=""8801007070179""",36.60,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
이노엔 컨디션스틱 그린애플 18G(I.N Condition Stick GreenApple 18G),이노엔 컨디션스틱 그린애플 18G(I.N Condition Stick GreenApple 18G)[SINGLE],"Energy Drinks, Health and Personal Care",True,8809422043815,18,shopify,41,deny,manual,3.50,3.50,True,"=""8809422043815""",0.00,active,O,O,,-,In stock,In stock,In stock,In stock,,
이노엔 컨디션스틱 그린애플 18G*10(I.N Condition Stick Green Apple BOX),이노엔 컨디션스틱 그린애플 18G*10(I.N Condition Stick Green Apple BOX)[MULTI],"Energy Drinks, Health and Personal Care",TRUE,8809422045611,180,shopify,14,deny,manual,31.50,31.50,TRUE,"=""8809422045611""",0.00,active,O,O,O,-,4 Left,2 Left,5 Left,3 Left,,
이노엔 컨디션스틱 오리지널 18G(I.N Condition Original Stick (EX) 18G)[SINGLE],이노엔 컨디션스틱 오리지널 18G(I.N Condition Original Stick (EX) 18G)[SINGLE],"Energy Drinks, Health and Personal Care",True,8809422043884,18,shopify,1,deny,manual,3.50,3.50,True,"=""8809422043884""",2.00,active,O,O,,-,Out of stock,1 Left,Out of stock,Out of stock,CFC,
이노엔 컨디션스틱 오리지널 수출 18G*10(I.N Condition Original Stick (EX) 18G*10)[MULTI],이노엔 컨디션스틱 오리지널 수출 18G*10(I.N Condition Original Stick (EX) 18G*10)[MULTI],"Energy Drinks, Health and Personal Care",True,8809422044737,180,shopify,0,deny,manual,31.50,31.50,True,"=""8809422044737""",20.00,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
이씨네 치맥무 230g(Yissine Pickled Radish Cube 230g),이씨네 치맥무 230g(Yissine Pickled Radish Cube 230g),"Pickles, Fresh Foods",True,81652193005,230,shopify,20,deny,manual,3.99,3.99,True,"=""81652193005""",2.36,active,O,O,,-,In stock,Out of stock,1 Left,1 Left,KF,
인삼주 375ml(Ginseng Wine 375ml),인삼주 375ml(Ginseng Wine 375ml),Liquor,True,8809311621193,375,shopify,6,deny,manual,24.90,24.90,True,"=""8809311621193""",16.5,active,O,O,,-,3 Left,Out of stock,3 Left,Out of stock,유성,
일가집 김밥백단무지 400G(IG Vita Cut Pickled Radish White 400G),일가집 김밥백단무지 400G(IGJ Vita Cut Pickled Radish White 400G),"Pickles, Special",True,112005318,400,shopify,90,deny,manual,3.99,5.90,True,"=""112005318""",4.00,active,O,O,,Expiration date: 30/09/2025,In stock,8 Left,In stock,In stock,CFC,
일가집 김밥용 치자 단무지 240g(IGJ Gardenia Pickled Radish(Gimbab) 240g),일가집 김밥용 치자 단무지 240g(IGJ Gardenia Pickled Radish(Gimbab) 240g),Pickles,TRUE,8801253121458,240,shopify,0,deny,manual,6.99,6.99,TRUE,"=""8801253121458""",4.95,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
일가집 김밥용단무지 400g(IGJ Pickled Radish (Long Cut) 400g),일가집 김밥용단무지 400g(IGJ Pickled Radish (Long Cut) 400g),Pickles,TRUE,8801253121434,400,shopify,70,deny,manual,5.90,5.90,TRUE,"=""8801253121434""",4.00,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
일가집 깐마늘 250g(IGJ Pickled Garlic 250g),일가집 깐마늘 250g(IGJ Pickled Garlic 250g),"Pickles, Banchan",True,8801253121816,250,shopify,0,deny,manual,8.50,8.50,True,"=""8801253121816""",6.06,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
일가집 맛단무지 250g(IGJ Mat Pickled Radish 250g),일가집 맛단무지 250g(IGJ Mat Pickled Radish 250g),"Pickles, Cold",True,8801253121304,250,shopify,59,deny,manual,4.50,4.50,True,"=""8801253121304""",3.00,active,O,O,,-,In stock,In stock,8 Left,In stock,CFC,
일가집 맛단무지 백단무지 250g(IG Pickled White Radish Slice250G),일가집 맛단무지 백단무지 250g(IG Pickled White Radish Slice250G),"Pickles, Cold",TRUE,112005360,250,shopify,0,deny,manual,4.50,4.50,TRUE,"=""112005360""",3.00,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
일가집 명이나물 160g(IGJ Seasoned Korean Wild Garlic 160g),일가집 명이나물 160g(IGJ Seasoned Korean Wild Garlic 160g),"Fresh Foods, Banchan, BBQ",True,8801253130603,160,shopify,41,deny,manual,9.99,9.99,True,"=""8801253130603""",7.00,active,O,O,,-,In stock,5 Left,In stock,In stock,CFC,
일가집 명이나물 300g(IGJ Seasoned Korean Wild Garlic 300g),일가집 명이나물 300g(IGJ Seasoned Korean Wild Garlic 300g),"Fresh Foods, Banchan, BBQ",True,8801253130610,300,shopify,17,deny,manual,15.50,15.50,True,"=""8801253130610""",10.83,active,O,O,,-,3 Left,4 Left,4 Left,6 Left,CFC,
일가집 비타 단무지 1kg(3)(IGJ Vita Pickled Radish 1kg(3)),일가집 비타 단무지 1kg(3)(IGJ Vita Pickled Radish 1kg(3)),"Pickles, Special",True,8801253121595,1000,shopify,60,deny,manual,8.33,11.90,True,"=""8801253121595""",8.25,active,O,O,,Expiration date: 30/09/2025,In stock,In stock,In stock,In stock,CFC,
일가집 비타 에이 백단무지 350G(IG PICKLED WHITE RADISH 350G),일가집 비타 에이 백단무지 350G(IG PICKLED WHITE RADISH 350G),"Pickles, Special",True,112005216,350,shopify,38,deny,manual,3.50,6.99,True,"=""112005216""",4.92,active,O,O,,Expiration date: 15/09/2025,In stock,6 Left,In stock,7 Left,CFC,
일가집 비타에이단무지 350G(IGJ VITA A PICKLED YELLOW RADISH 350G),일가집 비타에이단무지 350G(IGJ VITA A PICKLED YELLOW RADISH 350G),"Pickles, Special",True,8801253121465,350,shopify,60,deny,manual,3.50,6.99,True,"=""8801253121465""",4.92,active,O,O,,Expiration date: 30/09/2025,In stock,In stock,In stock,In stock,CFC,
일가집 쌈무(새콤) 350g(IGJ Pickled Radish(Sliced) 350g),일가집 쌈무(새콤) 350g(IGJ Pickled Radish(Sliced) 350g),"Pickles, Banchan, BBQ, Cold",TRUE,8801253122677,350,shopify,57,deny,manual,5.50,5.50,TRUE,"=""8801253122677""",3.94,active,O,O,,-,In stock,In stock,In stock,8 Left,CFC,
일가집 쌈무(와사비) 350g(IGJ Wasabi Pickled Radish(Sliced) 350g),일가집 쌈무(와사비) 350g(IGJ Wasabi Pickled Radish(Sliced) 350g),"Pickles, Banchan, BBQ, Cold, Special",True,8801253122851,350,shopify,88,deny,manual,3.99,5.50,True,"=""8801253122851""",3.94,active,O,O,,Expiration date: 14/10/2025,In stock,In stock,In stock,In stock,CFC,
일가집 양념 깻잎 170g(IGJ Perilla Leaves 170g),일가집 양념 깻잎 170g(IGJ Perilla Leaves 170g),"Fresh Foods, Banchan, BBQ",TRUE,8801253122257,170,shopify,42,deny,manual,6.90,6.90,TRUE,"=""8801253122257""",5.00,active,O,O,,-,In stock,In stock,In stock,6 Left,CFC,
일가집 양념 무말랭이 180g(IGJ Seasoned Dried Radish 180g),일가집 양념 무말랭이 180g(IGJ Seasoned Dried Radish 180g),"Fresh Foods, Banchan",TRUE,8801253123711,180,shopify,51,deny,manual,6.90,6.90,TRUE,"=""8801253123711""",4.83,active,O,O,,-,In stock,In stock,In stock,7 Left,CFC,
일가집 우엉 백단무지 250G(IG Burdock&Pickled White Radish 250G),일가집 우엉 백단무지 250G(IG Burdock&Pickled White Radish 250G),Pickles,True,112005319,250,shopify,89,deny,manual,6.90,6.90,True,"=""112005319""",4.95,active,O,O,,-,In stock,In stock,In stock,In stock,CFC,
일가집 우엉&단무지 250g(IGJ Pickled Burdock&Radish 250g),일가집 우엉&단무지 250g(IGJ Pickled Burdock&Radish 250g),Pickles,True,8801253122400,250,shopify,0,deny,manual,6.90,6.90,True,"=""8801253122400""",4.95,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
일가집 쫄깃치자단무지 200g(IGJ Pickled Radish(Sliced) 200g),일가집 쫄깃치자단무지 200g(IGJ Pickled Radish(Sliced) 200g),"Pickles, Cold, Special",True,8801253123537,200,shopify,86,deny,manual,3.99,5.80,True,"=""8801253123537""",3.94,active,O,O,,Expiration date: 30/09/2025,In stock,In stock,In stock,In stock,CFC,
일가집 청양고추오이 250g(IGJ Pickled Chilli/Cucumber 250g),일가집 청양고추오이 250g(IGJ Pickled Chilli/Cucumber 250g),"Fresh Foods, Banchan, Special",True,8801253122967,250,shopify,1,deny,manual,5.99,7.90,True,"=""8801253122967""",5.42,active,O,O,,Expiration date: 30/08/2025,Out of stock,1 Left,Out of stock,Out of stock,CFC,
일가집 통오이지 300g(IGJ Pickled Cucumber 300g),일가집 통오이지 300g(IGJ Pickled Cucumber 300g),Pickles,True,8801253122721,300,shopify,2,deny,manual,7.90,7.90,True,"=""8801253122721""",5.42,active,O,O,,-,1 Left,Out of stock,1 Left,Out of stock,CFC,
일광 고려홍삼캔디 280G(IK Korean Red Ginseng Candy),일광 고려홍삼캔디 280G(IK Korean Red Ginseng Candy),Confectionaries,TRUE,8801270000552,280,shopify,4,deny,manual,6.99,6.99,TRUE,"=""8801270000552""",4.4,active,O,O,,-,2 Left,Out of stock,Out of stock,2 Left,KS,
일동후디스 아이얌 DHA 웨하스 요구르트 36G(IDF Yogurt Wafers 36G),일동후디스 아이얌 DHA 웨하스 요구르트  36G(IDF Yogurt Wafers 36G),"Snacks, Kids",TRUE,8801157550545,36,shopify,0,deny,manual,5.90,5.90,TRUE,"=""8801157550545""",3.50,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
일동후디스 아이얌 구워만든 순곡물바 당근 40G(IDF Grain Bar Carrot 40G),일동후디스 아이얌 구워만든 순곡물바 당근 40G(IDF Grain Bar Carrot 40G),"Snacks, Kids",TRUE,8801157551801,40,shopify,40,deny,manual,7.90,7.90,TRUE,"=""8801157551801""",5.00,active,O,O,,-,In stock,7 Left,9 Left,6 Left,CFC,
일동후디스 아이얌 구워만든 순곡물바 바나나 40G(IDF Grain Bar Banana 40G),일동후디스 아이얌 구워만든 순곡물바 바나나 40G(IDF Grain Bar Banana 40G),"Snacks, Kids",TRUE,8801157551795,40,shopify,18,deny,manual,7.90,7.90,TRUE,"=""8801157551795""",5.00,active,O,O,,-,6 Left,4 Left,5 Left,3 Left,CFC,
일동후디스 아이얌 구워만든 순곡물바 치즈 40G(IDF Grain Bar Cheese 40G),일동후디스 아이얌 구워만든 순곡물바 치즈 40G(IDF Grain Bar Cheese 40G),"Snacks, Kids",TRUE,8801157551818,40,shopify,31,deny,manual,7.90,7.90,TRUE,"=""8801157551818""",5.00,active,O,O,,-,In stock,7 Left,9 Left,5 Left,CFC,
일동후디스 아이얌 비타민A 웨하스 바나나 36G(IDF VitA Banana Wafers 36G),일동후디스 아이얌 비타민A 웨하스 바나나  36G(IDF VitA Banana Wafers 36G),"Snacks, Kids",TRUE,8801157552983,36,shopify,0,deny,manual,5.90,5.90,TRUE,"=""8801157552983""",3.50,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
일동후디스 아이얌 유기농 쌀과자 고구마 떡뻥 30G(IDF Rice Snack Sweet Potato 30G),일동후디스 아이얌 유기농 쌀과자 고구마 떡뻥 30G(IDF Rice Snack Sweet Potato 30G),"Snacks, Kids",TRUE,8801157551849,30,shopify,1,deny,manual,7.90,7.90,TRUE,"=""8801157551849""",5.00,active,O,O,,-,1 Left,Out of stock,Out of stock,Out of stock,CFC,
일동후디스 아이얌 유기농 쌀과자 백미 떡뻥 30G(IDF Rice Snack 30G),일동후디스 아이얌 유기농 쌀과자 백미 떡뻥 30G(IDF Rice Snack 30G),"Snacks, Kids",TRUE,8801157551832,30,shopify,21,deny,manual,7.90,7.90,TRUE,"=""8801157551832""",5.00,active,O,O,,-,6 Left,6 Left,3 Left,6 Left,CFC,
일동후디스 아이얌 유기농 쌀과자 시금치 떡뻥 30G(IDF Rice Snack Spinachi 30G),일동후디스 아이얌 유기농 쌀과자 시금치 떡뻥 30G(IDF Rice Snack Spinachi 30G),"Snacks, Kids",TRUE,8801157551856,30,shopify,23,deny,manual,7.90,7.90,TRUE,"=""8801157551856""",5.00,active,O,O,,-,8 Left,4 Left,2 Left,9 Left,CFC,
일동후디스 아이얌 초유 웨하스 우유 36G(IDF Milk Wafers 36G),일동후디스 아이얌 초유 웨하스 우유 36G(IDF Milk Wafers 36G),"Snacks, Kids",TRUE,8801157550538,36,shopify,0,deny,manual,5.90,5.90,TRUE,"=""8801157550538""",3.50,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
일동후디스 아이얌 칼슘 웨하스 딸기 36G(IDF Strawberry Wafers 36G),일동후디스 아이얌 칼슘 웨하스 딸기  36G(IDF Strawberry Wafers 36G),"Snacks, Kids",TRUE,8801157550552,36,shopify,0,deny,manual,5.90,5.90,TRUE,"=""8801157550552""",3.50,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
일화 맥콜 250ml(IH McCol 250ml),일화 맥콜 250ml(IH McCol 250ml),Soft Drinks,True,8801223100254,250,shopify,0,deny,manual,1.99,1.99,True,"=""8801223100254""",0.91,active,O,O,,-,Out of stock,Out of stock,Out of stock,Out of stock,KS,
자동 가스토치 K-0265(Kotech Gas Torch K-0265),자동 가스토치 K-0265(Kotech Gas Torch K-0265),Home Supplies,True,8802784400265,10,shopify,41,deny,manual,19.90,19.90,True,"=""8802784400265""",12.67,active,O,O,O,-,9 Left,In stock,In stock,8 Left,CFC,
전통이옥래 안흥찐빵 500G(AH Steamed Bun 500G),전통이옥래 안흥찐빵 500G(AH Steamed Bun 500G),"Frozen Foods, Snacks, Bakery",TRUE,8809310290086,500,shopify,0,deny,manual,9.50,9.50,TRUE,"=""8809310290086""",5.95,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
전통이옥래 안흥찐빵 단호박 500g(AH Sweet Pumpkin Bun 500g),전통이옥래 안흥찐빵 단호박 500g(AH Sweet Pumpkin Bun 500g),"Frozen Foods, Snacks, Bakery",TRUE,8809310290093,500,shopify,0,deny,manual,9.50,9.50,TRUE,"=""8809310290093""",5.95,active,O,O,O,-,Out of stock,Out of stock,Out of stock,Out of stock,CFC,
